track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Donnrua Dream (IRE),A Harvey,5,J C McConnell,PU,N/A,7,12-0,100,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Tuff Days (IRE),M P O'Connor,0,Michael Barry,PU,N/A,7,10-10b1,82,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Ardfert Mary (IRE),S F O'Keeffe,0,J P Ryan,PU,N/A,7,10-8,80,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Maciver (IRE),D J Gilligan,0,A O'Grady,PU,N/A,7,10-9p,81,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,He Fitz In (IRE),S O'Callaghan,5,D E Fitzgerald,PU,N/A,8,12-0,100,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Definiteadare (IRE),M J M O'Sullivan,0,C Coakley,PU,N/A,10,10-11p,83,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Man Of The House (IRE),R P Treacy,0,J J Hanlon,5th,18 l,6,10-6b,78,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,My Friend The Wind (IRE),S W Flanagan,0,E McNamara,4th,2 l,9,11-5p,91,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Da Big Fella (IRE),R A Doyle,0,Eamon Courtney,3rd,11 l,10,10-5p,77,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,A Nod To Getaway (IRE),G B Noonan,5,P O'Flynn,2nd,4 1/2 l,7,11-1t,87,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Inchidaly Copper (IRE),Mr L Burke-Ott,7,A Ott,1st,N/A,8,11-8b,94,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Agirlcalledchloe (IRE),S D Torrens,0,P J Rothwell,NR,N/A,7,10-1b,73,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Donnrua Dream (IRE),A Harvey,5,J C McConnell,PU,N/A,7,12-0,100,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Tuff Days (IRE),M P O'Connor,0,Michael Barry,PU,N/A,7,10-10b1,82,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Ardfert Mary (IRE),S F O'Keeffe,0,J P Ryan,PU,N/A,7,10-8,80,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Maciver (IRE),D J Gilligan,0,A O'Grady,PU,N/A,7,10-9p,81,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,He Fitz In (IRE),S O'Callaghan,5,D E Fitzgerald,PU,N/A,8,12-0,100,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Definiteadare (IRE),M J M O'Sullivan,0,C Coakley,PU,N/A,10,10-11p,83,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Man Of The House (IRE),R P Treacy,0,J J Hanlon,5th,18 l,6,10-6b,78,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,My Friend The Wind (IRE),S W Flanagan,0,E McNamara,4th,2 l,9,11-5p,91,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Da Big Fella (IRE),R A Doyle,0,Eamon Courtney,3rd,11 l,10,10-5p,77,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,A Nod To Getaway (IRE),G B Noonan,5,P O'Flynn,2nd,4 1/2 l,7,11-1t,87,True,144,15
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Inchidaly Copper (IRE),Mr L Burke-Ott,7,A Ott,1st,N/A,8,11-8b,94,True,144,15
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,Fairhaven (IRE),W J Lee,0,W McCreery,NR,N/A,2,9-2,-,True,144,16
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,Live Like The Boss (IRE),S Foley,0,Mrs J Harrington,NR,N/A,2,9-2,-,True,144,16
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,Sweet Zaroline (IRE),D P McDonogh,0,J P O'Brien,6th,29 l,2,9-2t,-,True,144,16
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,Green Asset (IRE),R P Cleary,0,J S Bolger,5th,Nose,2,9-7,-,True,144,16
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,Wolf Rayet (IRE),G M Ryan,0,Donnacha O'Brien,4th,3 l,2,9-7p1,-,True,144,16
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,Heldtoransom (IRE),D McMonagle,0,J P O'Brien,3rd,1/2 l,2,9-7,-,True,144,16
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,J M's Joy (IRE),W Joyce,5,P Martin,2nd,4 l,2,9-2,-,True,144,16
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,Tangapour (IRE),C T Keane,0,J P Murtagh,1st,N/A,2,9-7,-,True,144,16
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,Fairhaven (IRE),W J Lee,0,W McCreery,NR,N/A,2,9-2,-,True,144,16
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,Live Like The Boss (IRE),S Foley,0,Mrs J Harrington,NR,N/A,2,9-2,-,True,144,16
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,Sweet Zaroline (IRE),D P McDonogh,0,J P O'Brien,6th,29 l,2,9-2t,-,True,144,16
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,Green Asset (IRE),R P Cleary,0,J S Bolger,5th,Nose,2,9-7,-,True,144,16
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,Wolf Rayet (IRE),G M Ryan,0,Donnacha O'Brien,4th,3 l,2,9-7p1,-,True,144,16
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,Heldtoransom (IRE),D McMonagle,0,J P O'Brien,3rd,1/2 l,2,9-7,-,True,144,16
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,J M's Joy (IRE),W Joyce,5,P Martin,2nd,4 l,2,9-2,-,True,144,16
Killarney Racing Results | 7th October 2024 13:45,N/A,13:45,Heavy,1m 30y,Tangapour (IRE),C T Keane,0,J P Murtagh,1st,N/A,2,9-7,-,True,144,16
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Next Trick (IRE),C D Hayes,0,D K Weld,NR,N/A,3,9-3p1,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Court Parade (IRE),N M Crosse,0,P F McEnery,12th,1 1/4 l,3,9-8,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Kalash (IRE),W Joyce,5,Cian Hughes,11th,5 1/2 l,4,9-11,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Relaxed Zone (IRE),J M Sheridan,0,P F O'Donnell,10th,11 l,4,9-6,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Vadali (IRE),R P Whelan,0,M Halford & T Collins,9th,4 1/2 l,3,9-8,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Crossglen (IRE),G M Ryan,0,E J O'Grady,8th,4 3/4 l,3,9-8t,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Wing Glider (IRE),C T Keane,0,R Brabazon,7th,1 1/4 l,3,9-3,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Quatrain (IRE),W J Lee,0,H De Bromhead,6th,2 3/4 l,3,9-3,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Ata Rangi (IRE),M W Hassett,5,H De Bromhead,5th,3/4 l,3,9-8,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Space Warrior (IRE),J A Heffernan,0,T Mullins,4th,1/2 l,3,9-8,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Convincing (IRE),S Foley,0,J J Murphy,3rd,2 1/4 l,3,9-8,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Victoria Kesia (IRE),G F Carroll,0,J G Murphy,2nd,Neck,3,9-3,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Castanets (IRE),D McMonagle,0,J P O'Brien,1st,N/A,3,9-3t,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Next Trick (IRE),C D Hayes,0,D K Weld,NR,N/A,3,9-3p1,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Court Parade (IRE),N M Crosse,0,P F McEnery,12th,1 1/4 l,3,9-8,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Kalash (IRE),W Joyce,5,Cian Hughes,11th,5 1/2 l,4,9-11,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Relaxed Zone (IRE),J M Sheridan,0,P F O'Donnell,10th,11 l,4,9-6,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Vadali (IRE),R P Whelan,0,M Halford & T Collins,9th,4 1/2 l,3,9-8,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Crossglen (IRE),G M Ryan,0,E J O'Grady,8th,4 3/4 l,3,9-8t,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Wing Glider (IRE),C T Keane,0,R Brabazon,7th,1 1/4 l,3,9-3,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Quatrain (IRE),W J Lee,0,H De Bromhead,6th,2 3/4 l,3,9-3,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Ata Rangi (IRE),M W Hassett,5,H De Bromhead,5th,3/4 l,3,9-8,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Space Warrior (IRE),J A Heffernan,0,T Mullins,4th,1/2 l,3,9-8,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Convincing (IRE),S Foley,0,J J Murphy,3rd,2 1/4 l,3,9-8,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Victoria Kesia (IRE),G F Carroll,0,J G Murphy,2nd,Neck,3,9-3,-,True,144,17
Killarney Racing Results | 7th October 2024 14:20,N/A,14:20,Heavy,1m 30y,Castanets (IRE),D McMonagle,0,J P O'Brien,1st,N/A,3,9-3t,-,True,144,17
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Chet's Fancy (IRE),C D Hayes,0,D K Weld,NR,N/A,3,8-10b1,50,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Thrifty Of Digby (IRE),S Foley,0,Mrs J Harrington,NR,N/A,3,9-7p1,61,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Rodeeve,W Joyce,5,M J Browne,13th,24 l,3,9-11,65,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Promo Queen (IRE),J Cleary,7,C Timmons,12th,2 l,3,9-9b1,63,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Vittorio Micheli (IRE),N M Crosse,0,P F McEnery,11th,2 1/4 l,3,8-7t1,45,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Thatwilldoso (IRE),J A Heffernan,0,Kevin Coleman,10th,4 1/2 l,3,9-7,61,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Carried With Love (IRE),D McMonagle,0,J P O'Brien,9th,3/4 l,3,9-9,63,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Tribal Moon (IRE),S T McCullagh,3,Daniel Murphy,8th,Short Head,3,9-12tp1,66,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Nika Pika (IRE),P McGettigan,10,P Magee,7th,Neck,3,9-12t,66,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Liamo (IRE),M W Hassett,5,Brendan Walsh,6th,1 3/4 l,3,8-10tb,50,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Finsceal Annie (IRE),J A Powell,3,Ciaran Murphy,5th,1/2 l,3,9-4tp,58,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Nans View (IRE),R P Whelan,0,J P Fahey,4th,1 1/2 l,3,9-11,65,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Bella Colombia (IRE),W J Lee,0,W McCreery,3rd,1 1/4 l,3,10-0,68,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Saith Seren,Siobhan Rutledge,3,A Lee,2nd,1/2 l,3,9-1t1,55,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Martinelli (IRE),C T Keane,0,K P Cotter,1st,N/A,3,9-7,61,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Chet's Fancy (IRE),C D Hayes,0,D K Weld,NR,N/A,3,8-10b1,50,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Thrifty Of Digby (IRE),S Foley,0,Mrs J Harrington,NR,N/A,3,9-7p1,61,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Rodeeve,W Joyce,5,M J Browne,13th,24 l,3,9-11,65,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Promo Queen (IRE),J Cleary,7,C Timmons,12th,2 l,3,9-9b1,63,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Vittorio Micheli (IRE),N M Crosse,0,P F McEnery,11th,2 1/4 l,3,8-7t1,45,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Thatwilldoso (IRE),J A Heffernan,0,Kevin Coleman,10th,4 1/2 l,3,9-7,61,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Carried With Love (IRE),D McMonagle,0,J P O'Brien,9th,3/4 l,3,9-9,63,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Tribal Moon (IRE),S T McCullagh,3,Daniel Murphy,8th,Short Head,3,9-12tp1,66,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Nika Pika (IRE),P McGettigan,10,P Magee,7th,Neck,3,9-12t,66,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Liamo (IRE),M W Hassett,5,Brendan Walsh,6th,1 3/4 l,3,8-10tb,50,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Finsceal Annie (IRE),J A Powell,3,Ciaran Murphy,5th,1/2 l,3,9-4tp,58,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Nans View (IRE),R P Whelan,0,J P Fahey,4th,1 1/2 l,3,9-11,65,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Bella Colombia (IRE),W J Lee,0,W McCreery,3rd,1 1/4 l,3,10-0,68,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Saith Seren,Siobhan Rutledge,3,A Lee,2nd,1/2 l,3,9-1t1,55,True,144,18
Killarney Racing Results | 7th October 2024 14:55,N/A,14:55,Heavy,1m 30y,Martinelli (IRE),C T Keane,0,K P Cotter,1st,N/A,3,9-7,61,True,144,18
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Imposing Supreme (IRE),G M Ryan,0,T Gibney,NR,N/A,8,9-7,78,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Tachos (IRE),C D Hayes,0,D K Weld,NR,N/A,3,9-2p1,76,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Sirjack Thomas (IRE),Adam Caffrey,3,A McGuinness,8th,11 l,9,9-2,73,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,See Me Through (IRE),S Foley,0,R O'Sullivan,7th,1 1/4 l,4,9-9p,80,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Big Island (IRE),N G McCullagh,0,W J Lanigan,6th,2 1/2 l,7,8-10,67,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Walhaan (IRE),D S O'Sullivan,7,Ciaran Murphy,5th,1 3/4 l,8,10-4t,89,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Chicago Storm,W M Lordan,0,C Timmons,4th,Nose,5,8-7tp,62,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Starting Monday (IRE),M W Hassett,5,G Scott,3rd,3 1/2 l,7,8-7p,63,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,San Aer (IRE),W J Lee,0,T Mullins,2nd,1 1/4 l,6,9-12t,83,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Sea Chariot,C T Keane,0,J J Murphy,1st,N/A,4,9-6t,77,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Imposing Supreme (IRE),G M Ryan,0,T Gibney,NR,N/A,8,9-7,78,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Tachos (IRE),C D Hayes,0,D K Weld,NR,N/A,3,9-2p1,76,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Sirjack Thomas (IRE),Adam Caffrey,3,A McGuinness,8th,11 l,9,9-2,73,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,See Me Through (IRE),S Foley,0,R O'Sullivan,7th,1 1/4 l,4,9-9p,80,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Big Island (IRE),N G McCullagh,0,W J Lanigan,6th,2 1/2 l,7,8-10,67,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Walhaan (IRE),D S O'Sullivan,7,Ciaran Murphy,5th,1 3/4 l,8,10-4t,89,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Chicago Storm,W M Lordan,0,C Timmons,4th,Nose,5,8-7tp,62,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Starting Monday (IRE),M W Hassett,5,G Scott,3rd,3 1/2 l,7,8-7p,63,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,San Aer (IRE),W J Lee,0,T Mullins,2nd,1 1/4 l,6,9-12t,83,True,144,19
Killarney Racing Results | 7th October 2024 15:30,N/A,15:30,Heavy,1m 30y,Sea Chariot,C T Keane,0,J J Murphy,1st,N/A,4,9-6t,77,True,144,19
Killarney Racing Results | 7th October 2024 16:05,N/A,16:05,Heavy,1m 3f 50y,Sissi (IRE),D P McDonogh,0,J P O'Brien,NR,N/A,3,9-3t,-,True,144,20
Killarney Racing Results | 7th October 2024 16:05,N/A,16:05,Heavy,1m 3f 50y,Another Night (IRE),S Foley,0,Mrs J Harrington,NR,N/A,3,9-3p1,-,True,144,20
Killarney Racing Results | 7th October 2024 16:05,N/A,16:05,Heavy,1m 3f 50y,Decorated Elle (IRE),D S O'Sullivan,7,D W O'Sullivan,10th,Nose,3,9-3,-,True,144,20
Killarney Racing Results | 7th October 2024 16:05,N/A,16:05,Heavy,1m 3f 50y,Saol Gaelach (IRE),R P Cleary,0,J S Bolger,9th,Head,3,9-3,-,True,144,20
