track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Kaikoura (FR),Mr F Maguire,0,J P Dempsey,12th,5 1/2 l,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Knowing Me (IRE),Mr C W Reddy,7,D Queally,11th,2 l,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Jack Booner (IRE),Mr E Finegan,7,Ciaran Murphy,10th,3 l,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Order Of The Dance (IRE),Mr D O'Connor,0,E J O'Grady,9th,1 l,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,At The Wings (IRE),Mr J C Barry,0,N Lee,8th,1 1/4 l,4,11-10h,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Mount Mandela (IRE),Mr J L Gleeson,5,P J Rothwell,7th,3 1/4 l,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Chanceawetmorning (IRE),Mr D G Lavery,0,J J Hanlon,6th,3 3/4 l,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Cause For Comment (FR),Mr P W Mullins,0,W P Mullins,5th,Short Head,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,High Court Cave (IRE),Mr O McGill,7,N C Kelly,4th,4 l,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Amina (GER),Mr F R Buckley,7,J C McConnell,3rd,3/4 l,4,11-3t1,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Bonnebosq (FR),Ms T Kingsley,7,D Hogan,2nd,1 3/4 l,4,11-10p,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Delta Force,Mr R W Barron,5,C Byrnes,1st,N/A,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Blenheim Lake,Mr H C Swan,3,J J Hanlon,14th,59 l,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Fool's Errand (IRE),Mr G Daly,7,J J Hanlon,13th,56 l,4,11-3,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Kaikoura (FR),Mr F Maguire,0,J P Dempsey,12th,5 1/2 l,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Knowing Me (IRE),Mr C W Reddy,7,D Queally,11th,2 l,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Jack Booner (IRE),Mr E Finegan,7,Ciaran Murphy,10th,3 l,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Order Of The Dance (IRE),Mr D O'Connor,0,E J O'Grady,9th,1 l,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,At The Wings (IRE),Mr J C Barry,0,N Lee,8th,1 1/4 l,4,11-10h,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Mount Mandela (IRE),Mr J L Gleeson,5,P J Rothwell,7th,3 1/4 l,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Chanceawetmorning (IRE),Mr D G Lavery,0,J J Hanlon,6th,3 3/4 l,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Cause For Comment (FR),Mr P W Mullins,0,W P Mullins,5th,Short Head,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,High Court Cave (IRE),Mr O McGill,7,N C Kelly,4th,4 l,4,11-10,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Amina (GER),Mr F R Buckley,7,J C McConnell,3rd,3/4 l,4,11-3t1,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Bonnebosq (FR),Ms T Kingsley,7,D Hogan,2nd,1 3/4 l,4,11-10p,-,True,130,44
Galway Racing Results | 29th July 2024 20:15,N/A,20:15,Good (Good To Yielding In Places),2m 130y,Delta Force,Mr R W Barron,5,C Byrnes,1st,N/A,4,11-10,-,True,130,44
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Jungle Cove (IRE),C D Smithers,0,Mrs J Harrington,8th,36 l,7,11-6,-,True,130,45
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Instant Tendance (FR),J W Kennedy,0,G Elliott,7th,1 l,6,11-2t,-,True,130,45
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Evening's Empire (IRE),R A Doyle,0,E & P Harty,6th,6 1/2 l,4,10-5t,-,True,130,45
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Al Gasparo (FR),K M Donoghue,0,G P Cromwell,5th,3 1/4 l,5,11-6t,-,True,130,45
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Gaucher,P Townend,0,W P Mullins,4th,3 3/4 l,5,11-6ht,-,True,130,45
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Napper Tandy,J Smith,0,M J Smith,3rd,4 3/4 l,6,11-6,-,True,130,45
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Le Coq Hardi (IRE),Rachael Blackmore,0,H De Bromhead,2nd,10 l,5,11-9,-,True,130,45
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Gale Mahler (IRE),Henry Brooke,0,A Keatley,1st,N/A,5,11-2p,-,True,130,45
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Jungle Cove (IRE),C D Smithers,0,Mrs J Harrington,8th,36 l,7,11-6,-,True,130,45
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Instant Tendance (FR),J W Kennedy,0,G Elliott,7th,1 l,6,11-2t,-,True,130,45
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Evening's Empire (IRE),R A Doyle,0,E & P Harty,6th,6 1/2 l,4,10-5t,-,True,130,45
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Al Gasparo (FR),K M Donoghue,0,G P Cromwell,5th,3 1/4 l,5,11-6t,-,True,130,45
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Gaucher,P Townend,0,W P Mullins,4th,3 3/4 l,5,11-6ht,-,True,130,45
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Napper Tandy,J Smith,0,M J Smith,3rd,4 3/4 l,6,11-6,-,True,130,45
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Le Coq Hardi (IRE),Rachael Blackmore,0,H De Bromhead,2nd,10 l,5,11-9,-,True,130,45
Galway Racing Results | 30th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 110y,Gale Mahler (IRE),Henry Brooke,0,A Keatley,1st,N/A,5,11-2p,-,True,130,45
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Varna Gold (IRE),D J Gilligan,3,P J Gilligan,NR,N/A,7,11-12t1,-,True,130,46
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Masterstonemason (IRE),P Byrnes,0,F Costello,7th,58 l,10,11-12b,-,True,130,46
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Miss Oreo (IRE),P Hanlon,7,J J Hanlon,6th,6 1/2 l,6,11-51,-,True,130,46
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Sea Road Fill (IRE),J G Gilligan,7,D Collins,5th,8 l,7,11-12,-,True,130,46
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Caesar Rock (IRE),R A Doyle,0,M F Morris,4th,1 3/4 l,8,11-12p,-,True,130,46
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Jet Setting Jim (IRE),M J M O'Sullivan,0,J Queally,3rd,11 l,7,11-12,-,True,130,46
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Merlin Giant (FR),D Meyler,0,E Mullins,2nd,1 3/4 l,7,11-12,-,True,130,46
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Thecompanysergeant,Rachael Blackmore,0,D Hogan,1st,N/A,7,11-12,-,True,130,46
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Varna Gold (IRE),D J Gilligan,3,P J Gilligan,NR,N/A,7,11-12t1,-,True,130,46
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Masterstonemason (IRE),P Byrnes,0,F Costello,7th,58 l,10,11-12b,-,True,130,46
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Miss Oreo (IRE),P Hanlon,7,J J Hanlon,6th,6 1/2 l,6,11-51,-,True,130,46
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Sea Road Fill (IRE),J G Gilligan,7,D Collins,5th,8 l,7,11-12,-,True,130,46
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Caesar Rock (IRE),R A Doyle,0,M F Morris,4th,1 3/4 l,8,11-12p,-,True,130,46
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Jet Setting Jim (IRE),M J M O'Sullivan,0,J Queally,3rd,11 l,7,11-12,-,True,130,46
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Merlin Giant (FR),D Meyler,0,E Mullins,2nd,1 3/4 l,7,11-12,-,True,130,46
Galway Racing Results | 30th July 2024 17:25,N/A,17:25,Good (Good To Yielding In Places),2m 2f 54y,Thecompanysergeant,Rachael Blackmore,0,D Hogan,1st,N/A,7,11-12,-,True,130,46
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Kodi's Angel (IRE),W Joyce,5,M Mulvany,NR,N/A,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Wheres The Gold (IRE),L F Roche,0,M Kelly,13th,20 l,2,9-2h1,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Crackles (FR),D P McDonogh,0,M J Smith,12th,2 1/2 l,2,9-2t1,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Chica Guerrera (IRE),G M Ryan,0,M Fahey,11th,3/4 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Rebel Lily (IRE),R P Whelan,0,M Fahey,10th,2 1/2 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Show Me Girl (IRE),J A Heffernan,0,P J Gilligan,9th,3 3/4 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Mykonian Odyssey (IRE),R C Colgan,0,B W Duke,8th,Head,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Sarahmae (IRE),J M Sheridan,0,D Hogan,7th,1 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Longwinded Lady (IRE),R P Cleary,0,J S Bolger,6th,3/4 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Marazion (IRE),S Foley,0,Mrs J Harrington,5th,1 1/4 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Eagles Dream (IRE),C T Keane,0,J J Murphy,4th,3 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Abazaami,A J Slattery,0,A Slattery,3rd,Neck,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Lady Mairen (IRE),W J Lee,0,P Twomey,2nd,5 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Bubbling (IRE),W M Lordan,0,A P O'Brien,1st,N/A,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Kodi's Angel (IRE),W Joyce,5,M Mulvany,NR,N/A,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Wheres The Gold (IRE),L F Roche,0,M Kelly,13th,20 l,2,9-2h1,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Crackles (FR),D P McDonogh,0,M J Smith,12th,2 1/2 l,2,9-2t1,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Chica Guerrera (IRE),G M Ryan,0,M Fahey,11th,3/4 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Rebel Lily (IRE),R P Whelan,0,M Fahey,10th,2 1/2 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Show Me Girl (IRE),J A Heffernan,0,P J Gilligan,9th,3 3/4 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Mykonian Odyssey (IRE),R C Colgan,0,B W Duke,8th,Head,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Sarahmae (IRE),J M Sheridan,0,D Hogan,7th,1 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Longwinded Lady (IRE),R P Cleary,0,J S Bolger,6th,3/4 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Marazion (IRE),S Foley,0,Mrs J Harrington,5th,1 1/4 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Eagles Dream (IRE),C T Keane,0,J J Murphy,4th,3 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Abazaami,A J Slattery,0,A Slattery,3rd,Neck,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Lady Mairen (IRE),W J Lee,0,P Twomey,2nd,5 l,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:00,N/A,18:00,Yielding,7f,Bubbling (IRE),W M Lordan,0,A P O'Brien,1st,N/A,2,9-2,-,True,130,47
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Kellys Art (IRE),M De Souza-Wearen,10,P Cluskey,NR,N/A,3,9-8,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Funny Face (IRE),J J G Ryan,5,F Costello,9th,7 1/2 l,3,9-8,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Our Matilda (IRE),R M Mulligan,7,G B Caldwell,8th,1 3/4 l,5,9-10p,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Hasiyna (IRE),D W O'Connor,0,J C McConnell,7th,3 1/4 l,4,9-10,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Point Duty (IRE),W Joyce,5,M Mulvany,6th,1/2 l,3,9-8t,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Little Lady Lucy (IRE),M P Sheehy,0,J P O'Brien,5th,1 1/4 l,3,9-3,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Yaxchilan (IRE),C D Hayes,0,D K Weld,4th,3/4 l,3,9-8t1,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,No Knee Never (IRE),D P McDonogh,0,J P O'Brien,3rd,2 3/4 l,3,9-8,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Future Cutlet (IRE),W J Lee,0,E McNamara,2nd,2 1/4 l,3,9-8,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Lucky Out (IRE),J A Heffernan,0,T Mullins,1st,N/A,3,9-3,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Kellys Art (IRE),M De Souza-Wearen,10,P Cluskey,NR,N/A,3,9-8,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Funny Face (IRE),J J G Ryan,5,F Costello,9th,7 1/2 l,3,9-8,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Our Matilda (IRE),R M Mulligan,7,G B Caldwell,8th,1 3/4 l,5,9-10p,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Hasiyna (IRE),D W O'Connor,0,J C McConnell,7th,3 1/4 l,4,9-10,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Point Duty (IRE),W Joyce,5,M Mulvany,6th,1/2 l,3,9-8t,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Little Lady Lucy (IRE),M P Sheehy,0,J P O'Brien,5th,1 1/4 l,3,9-3,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Yaxchilan (IRE),C D Hayes,0,D K Weld,4th,3/4 l,3,9-8t1,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,No Knee Never (IRE),D P McDonogh,0,J P O'Brien,3rd,2 3/4 l,3,9-8,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Future Cutlet (IRE),W J Lee,0,E McNamara,2nd,2 1/4 l,3,9-8,-,True,130,48
Galway Racing Results | 30th July 2024 18:40,N/A,18:40,Yielding,7f,Lucky Out (IRE),J A Heffernan,0,T Mullins,1st,N/A,3,9-3,-,True,130,48
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,I Am Superman (IRE),R P Whelan,0,M O'Callaghan,NR,N/A,8,9-10t,99,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Erzindjan (IRE),W J Lee,0,P Twomey,18th,3 1/2 l,6,10-0,103,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Old Faithful (FR),W M Lordan,0,A P O'Brien,17th,3 l,3,8-10,93,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Plume Noire (IRE),C T Keane,0,B Duffy,16th,1/2 l,6,9-1,90,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Earls (IRE),G F Carroll,0,G P Cromwell,15th,Neck,7,9-2t,91,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Titanium (FR),O J Orr,0,Ciaran Murphy,14th,1/2 l,5,9-6,95,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Narmar (IRE),Rachael Blackmore,0,H De Bromhead,13th,1 l,4,9-0b,89,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Current Option (IRE),C J MacRedmond,5,A McGuinness,12th,Head,8,8-13h,88,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Casanova,Adam Caffrey,3,A McGuinness,11th,1 1/4 l,8,8-12,87,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Scholarship (IRE),R P Whelan,0,Gerard O'Leary,10th,Short Head,4,8-12,87,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Lady Lunette (IRE),J A Heffernan,0,R P Cody,9th,Neck,4,9-1p,90,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Booyea (IRE),G M Ryan,0,T Gibney,8th,Neck,4,9-7,96,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Emporio (IRE),D P McDonogh,0,J P O'Brien,7th,3/4 l,6,9-5t,94,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Bill Silvers,L F Roche,0,W Durkan,6th,Short Head,4,9-1,90,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Blues Emperor (IRE),S B Kelly,0,J P Murtagh,5th,2 1/2 l,5,9-5,94,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Coeur d'Or (IRE),J J G Ryan,0,D K Weld,4th,1/2 l,8,9-11t,100,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,This Songisforyou (USA),C D Hayes,0,E Mullins,3rd,1 1/2 l,6,9-4,93,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Norwalk Havoc,S Foley,0,Mrs J Harrington,2nd,Neck,3,9-2tp1,99,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Mexicali Rose,M W Hassett,5,J P O'Brien,1st,N/A,4,9-1,90,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,I Am Superman (IRE),R P Whelan,0,M O'Callaghan,NR,N/A,8,9-10t,99,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Erzindjan (IRE),W J Lee,0,P Twomey,18th,3 1/2 l,6,10-0,103,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Old Faithful (FR),W M Lordan,0,A P O'Brien,17th,3 l,3,8-10,93,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Plume Noire (IRE),C T Keane,0,B Duffy,16th,1/2 l,6,9-1,90,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Earls (IRE),G F Carroll,0,G P Cromwell,15th,Neck,7,9-2t,91,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Titanium (FR),O J Orr,0,Ciaran Murphy,14th,1/2 l,5,9-6,95,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Narmar (IRE),Rachael Blackmore,0,H De Bromhead,13th,1 l,4,9-0b,89,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Current Option (IRE),C J MacRedmond,5,A McGuinness,12th,Head,8,8-13h,88,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Casanova,Adam Caffrey,3,A McGuinness,11th,1 1/4 l,8,8-12,87,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Scholarship (IRE),R P Whelan,0,Gerard O'Leary,10th,Short Head,4,8-12,87,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Lady Lunette (IRE),J A Heffernan,0,R P Cody,9th,Neck,4,9-1p,90,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Booyea (IRE),G M Ryan,0,T Gibney,8th,Neck,4,9-7,96,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Emporio (IRE),D P McDonogh,0,J P O'Brien,7th,3/4 l,6,9-5t,94,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Bill Silvers,L F Roche,0,W Durkan,6th,Short Head,4,9-1,90,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Blues Emperor (IRE),S B Kelly,0,J P Murtagh,5th,2 1/2 l,5,9-5,94,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Coeur d'Or (IRE),J J G Ryan,0,D K Weld,4th,1/2 l,8,9-11t,100,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,This Songisforyou (USA),C D Hayes,0,E Mullins,3rd,1 1/2 l,6,9-4,93,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Norwalk Havoc,S Foley,0,Mrs J Harrington,2nd,Neck,3,9-2tp1,99,True,130,49
Galway Racing Results | 30th July 2024 19:10,N/A,19:10,Yielding,1m 123y,Mexicali Rose,M W Hassett,5,J P O'Brien,1st,N/A,4,9-1,90,True,130,49
